#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1591;Qeshm;Qeshm;Qeshm;;Qeshm;;;;;x;;;;
PROV1592;Dahlak;Dahlak;Dahlak;;Dahlak;;;;;x;;;;
PROV1593;Naqis;Naqis;Naqis;;Naqis;;;;;x;;;;
PROV1594;Irahistan;Irahistan;Irahistan;;Irahistan;;;;;x;;;;
PROV1595;Lake Balkash;Lake Balkash;Lake Balkash;;Lake Balkash;;;;;x;;;;
PROV1596;Lake Issyk;Lake Issyk;Lake Issyk;;Lake Issyk;;;;;x;;;;
PROV1597;Lake Zaysan;Lake Zaysan;Lake Zaysan;;Lake Zaysan;;;;;x;;;;
PROV1598;Lake Alakol;Lake Alakol;Lake Alakol;;Lake Alakol;;;;;x;;;;
PROV1599;Lake Ebinur;Lake Ebinur;Lake Ebinur;;Lake Ebinur;;;;;x;;;;
PROV1600;Debul;Debul;Debul;;Debul;;;;;x;;;;
PROV1601;Ranikot;Ranikot;Ranikot;;Ranikot;;;;;x;;;;
PROV1602;Sonda;Sonda;Sonda;;Sonda;;;;;x;;;;
PROV1603;Mansura;Mansura;Mansura;;Mansura;;;;;x;;;;
PROV1604;Siwistan;Siwistan;Siwistan;;Siwistan;;;;;x;;;;
PROV1605;Aror;Aror;Aror;;Aror;;;;;x;;;;
PROV1606;Bhakkar;Bhakkar;Bhakkar;;Bhakkar;;;;;x;;;;
PROV1607;Quzdar;Quzdar;Quzdar;;Quzdar;;;;;x;;;;
PROV1608;Kandail;Kandail;Kandail;;Kandail;;;;;x;;;;
PROV1609;Rajanpur;Rajanpur;Rajanpur;;Rajanpur;;;;;x;;;;
PROV1610;Sibi;Sibi;Sibi;;Sibi;;;;;x;;;;
PROV1611;Bori;Bori;Bori;;Bori;;;;;x;;;;
PROV1612;Kafirkot;Kafirkot;Kafirkot;;Kafirkot;;;;;x;;;;
PROV1613;Uch;Uch;Uch;;Uch;;;;;x;;;;
PROV1614;Karur;Karur;Karur;;Karur;;;;;x;;;;
PROV1615;Multan;Multan;Multan;;Multan;;;;;x;;;;
PROV1616;Karor;Karor;Karor;;Karor;;;;;x;;;;
PROV1617;Bhera;Bhera;Bhera;;Bhera;;;;;x;;;;
PROV1618;Shorkot;Shorkot;Shorkot;;Shorkot;;;;;x;;;;
PROV1619;Dialpur;Dialpur;Dialpur;;Dialpur;;;;;x;;;;
PROV1620;Lahur;Lahur;Lahur;;Lahur;;;;;x;;;;
PROV1621;Trigarta;Trigarta;Trigarta;;Trigarta;;;;;x;;;;
PROV1622;Sakala;Sakala;Sakala;;Sakala;;;;;x;;;;
PROV1623;Gurjarata;Gurjarata;Gurjarata;;Gurjarata;;;;;x;;;;
PROV1624;Udabhanda;Udabhanda;Udabhanda;;Udabhanda;;;;;x;;;;
PROV1625;Purushapura;Purushapura;Purushapura;;Purushapura;;;;;x;;;;
PROV1626;Bannu;Bannu;Bannu;;Bannu;;;;;x;;;;
PROV1627;Nandana;Nandana;Nandana;;Nandana;;;;;x;;;;
PROV1628;Kasmira;Kasmira;Kasmira;;Kasmira;;;;;x;;;;
PROV1629;Sarasvata Mandala;Sarasvata Mandala;Sarasvata Mandala;;Sarasvata Mandala;;;;;x;;;;
PROV1630;Khetaka;Khetaka;Khetaka;;Khetaka;;;;;x;;;;
PROV1631;Mohadavasaka;Mohadavasaka;Mohadavasaka;;Mohadavasaka;;;;;x;;;;
PROV1632;Dhamalpur;Dhamalpur;Dhamalpur;;Dhamalpur;;;;;x;;;;
PROV1633;Dvaraka;Dvaraka;Dvaraka;;Dvaraka;;;;;x;;;;
PROV1634;Kutch;Kutch;Kutch;;Kutch;;;;;x;;;;
PROV1635;Bhumilka;Bhumilka;Bhumilka;;Bhumilka;;;;;x;;;;
PROV1636;Somnath;Somnath;Somnath;;Somnath;;;;;x;;;;
PROV1637;Valabhi;Valabhi;Valabhi;;Valabhi;;;;;x;;;;
PROV1638;Vardhamana;Vardhamana;Vardhamana;;Vardhamana;;;;;x;;;;
PROV1639;Navasarika;Navasarika;Navasarika;;Navasarika;;;;;x;;;;
PROV1640;Daman;Daman;Daman;;Daman;;;;;x;;;;
PROV1641;Vadodara;Vadodara;Vadodara;;Vadodara;;;;;x;;;;
PROV1642;Mandavyapura;Mandavyapura;Mandavyapura;;Mandavyapura;;;;;x;;;;
PROV1643;Medantaka;Medantaka;Medantaka;;Medantaka;;;;;x;;;;
PROV1644;Godwad;Godwad;Godwad;;Godwad;;;;;x;;;;
PROV1645;Vikramapura;Vikramapura;Vikramapura;;Vikramapura;;;;;x;;;;
PROV1646;Reni;Reni;Reni;;Reni;;;;;x;;;;
PROV1647;Nagauda;Nagauda;Nagauda;;Nagauda;;;;;x;;;;
PROV1648;Ludrava;Ludrava;Ludrava;;Ludrava;;;;;x;;;;
PROV1649;Vijnot;Vijnot;Vijnot;;Vijnot;;;;;x;;;;
PROV1650;Satyapura;Satyapura;Satyapura;;Satyapura;;;;;x;;;;
PROV1651;Medapata;Medapata;Medapata;;Medapata;;;;;x;;;;
PROV1652;Chitrakut;Chitrakut;Chitrakut;;Chitrakut;;;;;x;;;;
PROV1653;Kota;Kota;Kota;;Kota;;;;;x;;;;
PROV1654;Ajayameru;Ajayameru;Ajayameru;;Ajayameru;;;;;x;;;;
PROV1655;Ranthambore;Ranthambore;Ranthambore;;Ranthambore;;;;;x;;;;
PROV1656;Vairata;Vairata;Vairata;;Vairata;;;;;x;;;;
PROV1657;Gwalior;Gwalior;Gwalior;;Gwalior;;;;;x;;;;
PROV1658;Delhi;Delhi;Delhi;;Delhi;;;;;x;;;;
PROV1659;Hastinapura;Hastinapura;Hastinapura;;Hastinapura;;;;;x;;;;
PROV1660;Sthanisvara;Sthanisvara;Sthanisvara;;Sthanisvara;;;;;x;;;;
PROV1661;Hisar;Hisar;Hisar;;Hisar;;;;;x;;;;
PROV1662;Tribandapura;Tribandapura;Tribandapura;;Tribandapura;;;;;x;;;;
PROV1663;Sarasvati;Sarasvati;Sarasvati;;Sarasvati;;;;;x;;;;
PROV1664;Mathura;Mathura;Mathura;;Mathura;;;;;x;;;;
PROV1665;Kol;Kol;Kol;;Kol;;;;;x;;;;
PROV1666;Sripatha;Sripatha;Sripatha;;Sripatha;;;;;x;;;;
PROV1667;Vodamayutja;Vodamayutja;Vodamayutja;;Vodamayutja;;;;;x;;;;
PROV1668;Sambhal;Sambhal;Sambhal;;Sambhal;;;;;x;;;;
PROV1669;Katehar;Katehar;Katehar;;Katehar;;;;;x;;;;
PROV1670;Dadhipadra;Dadhipadra;Dadhipadra;;Dadhipadra;;;;;x;;;;
PROV1671;Dhara;Dhara;Dhara;;Dhara;;;;;x;;;;
PROV1672;Dasapura;Dasapura;Dasapura;;Dasapura;;;;;x;;;;
PROV1673;Ujjayini;Ujjayini;Ujjayini;;Ujjayini;;;;;x;;;;
PROV1674;Sarangpur;Sarangpur;Sarangpur;;Sarangpur;;;;;x;;;;
PROV1675;Vidisa;Vidisa;Vidisa;;Vidisa;;;;;x;;;;
PROV1676;Chanderi;Chanderi;Chanderi;;Chanderi;;;;;x;;;;
PROV1677;Candhoba;Candhoba;Candhoba;;Candhoba;;;;;x;;;;
PROV1678;Mandapika;Mandapika;Mandapika;;Mandapika;;;;;x;;;;
PROV1679;Asirgarh;Asirgarh;Asirgarh;;Asirgarh;;;;;x;;;;
PROV1680;Burhanpur;Burhanpur;Burhanpur;;Burhanpur;;;;;x;;;;
PROV1681;Thalner;Thalner;Thalner;;Thalner;;;;;x;;;;
PROV1682;Kanyakubja;Kanyakubja;Kanyakubja;;Kanyakubja;;;;;x;;;;
PROV1683;Lakhnau;Lakhnau;Lakhnau;;Lakhnau;;;;;x;;;;
PROV1684;Kalpi;Kalpi;Kalpi;;Kalpi;;;;;x;;;;
PROV1685;Bharauli;Bharauli;Bharauli;;Bharauli;;;;;x;;;;
PROV1686;Asni;Asni;Asni;;Asni;;;;;x;;;;
PROV1687;Prayaga;Prayaga;Prayaga;;Prayaga;;;;;x;;;;
PROV1688;Namisa;Namisa;Namisa;;Namisa;;;;;x;;;;
PROV1689;Sravasti;Sravasti;Sravasti;;Sravasti;;;;;x;;;;
PROV1690;Ayodhya;Ayodhya;Ayodhya;;Ayodhya;;;;;x;;;;
PROV1691;Mahoba;Mahoba;Mahoba;;Mahoba;;;;;x;;;;
PROV1692;Kalanjara;Kalanjara;Kalanjara;;Kalanjara;;;;;x;;;;
PROV1693;Damoh;Damoh;Damoh;;Damoh;;;;;x;;;;
PROV1694;Gurgi;Gurgi;Gurgi;;Gurgi;;;;;x;;;;
PROV1695;Filan;Filan;Filan;;Filan;;;;;x;;;;
PROV1696;Lekia;Lekia;Lekia;;Lekia;;;;;x;;;;
PROV1697;Malkhicho;Malkhicho;Malkhicho;;Malkhicho;;;;;x;;;;
PROV1698;Ryn;Ryn;Ryn;;Ryn;;;;;x;;;;
PROV1699;Doros;Doros;Doros;;Doros;;;;;x;;;;
PROV1700;Golfe de Hammamet;Golfe de Hammamet;Golfe de Hammamet;;Golfe de Hammamet;;;;;;;;;x
PROV1701;Malta Channel;Canal de Malte;Maltakanal;;Canal de Malta;;;;;;;;;x
PROV1702;Gulf of Sidra;Golfe de Sidra;Golf von Sidra;;Golfo de Sidra;;;;;;;;;x
PROV1703;Golfo di Taranto;Golfe de Taranto;Golf von Tarent;;Golfo de Otranto;;;;;;;;;x
PROV1704;Ionian Sea;Mer Ionienne;Ionisches Meer;;Mar Jónico;;;;;;;;;x
PROV1705;Strait of Otranto;Détroit d'Otranto;Straße von Otranto;;Estrecho de Otranto;;;;;;;;;x
PROV1706;Adriatic Sea;Mer Adriatique;Adria;;Mar Adriático;;;;;;;;;x
PROV1707;Gulf of Venice;Golfe de Venise;Golf von Venedig;;Golfo de Venecia;;;;;;;;;x
PROV1708;Aegean Sea;Mer Egée;Ägäis;;Mar Egeo;;;;;;;;;x
PROV1709;Cyclades;Cyclades;Kykladen;;Cîcladas;;;;;;;;;x
PROV1710;Sea of Crete;Mer de Crète;See von Kreta;;Mar de Creta;;;;;;;;;x
PROV1711;Coast of Egypt;Côte d'Égypte;Ägyptische Küste;;Costa de Egipto;;;;;;;;;x
PROV1712;Nile Delta;Delta du Nil;Nildelta;;Delta del Nilo;;;;;;;;;x
PROV1713;Sea of Palestine;Mer de Palestine;Palästinische See;;Mar de Palestina;;;;;;;;;x
PROV1714;Eastern Mediterranean;Méditerranée Orientale;Östliches Mittelmeer;;Mediterráneo del Este;;;;;;;;;x
PROV1715;Western Aegean Sea;Mer Egée Occidentale;Westliche Ägäis;;Mar Egeo occidental;;;;;;;;;x
PROV1716;Näsijärvi;Näsijärvi;Näsijärvi;;Näsijärvi;;;;;;;;;x
PROV1717;Aral Sea;Mer d'Aral;Aralsee;;Mar Aral;;;;;;;;;x
PROV1718;Levantine Sea;Mer Levantine;Levantinisches Meer;;Mar levantino;;;;;;;;;x
PROV1719;Cilician Sea;Mer de Sicile;Kilikisches Meer;;Mar de Cilicia;;;;;;;;;x
PROV1720;Sea of Marmara;Mer de Marmara;See von Marmara;;Mar de Mármara;;;;;;;;;x
PROV1721;Gulf of Varna;Golfe de Varna;Golf von Varna;;Golfo de Varna;;;;;;;;;x
PROV1722;Coast of Taurida;Côte de Taurida;Küste von Taurida;;Costa de Taurida;;;;;;;;;x
PROV1723;Black Sea;Mer Noire;Schwarzes Meer;;Mar Negro;;;;;;;;;x
PROV1724;Coast of Kolkhida;Côte de Kolkhida;Küste von Kolkhida;;Costa de Kolkhida;;;;;;;;;x
PROV1725;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV1726;Coast of Morocco;Côte du Maroc;Küste von Marokko;;Costa de Marruecos;;;;;;;;;x
PROV1727;Strait of Gibraltar;Détroit de Gibraltar;Straße von Gibraltar;;Estrecho de Gibraltar;;;;;;;;;x
PROV1728;Saimaa;Saimaa;Saimaa;;Saimaa;;;;;;;;;x
PROV1729;Lake Balaton;Lake Balaton;Lake Balaton;;Lake Balaton;;;;;;;;;x
PROV1730;Oulujärvi;Oulujärvi;Oulujärvi;;Oulujärvi;;;;;;;;;x
PROV1731;Ladoga Lake;Lac Ladoga;Ladogasee;;Lago Ladoga;;;;;;;;;x
PROV1732;Mälaren;Mälaren;Mälaren;;Mälaren;;;;;;;;;x
PROV1733;Faroya;Faroya;Faroya;;Faroya;;;;;;;;;x
PROV1734;Hjälmaren;Hjälmaren;Hjälmaren;;Hjälmaren;;;;;;;;;x
PROV1735;Vättern;Vättern;Vättern;;Vättern;;;;;;;;;x
PROV1736;Vänern;Vänern;Vänern;;Vänern;;;;;;;;;x
PROV1737;White Sea;Mer Blanche;Weißmeer;;Mar Blanco;;;;;;;;;x
PROV1738;Strait of Dover;Détroit de Douvres;Straße von Dover;;Paso de Calais;;;;;;;;;x
PROV1739;The Solent;Le Solent;Der Solent;;The Solent;;;;;;;;;x
PROV1740;Land's End;Land's End;Land's End;;Finisterre;;;;;;;;;x
PROV1741;St. George's Channel;Canal Saint-Georges;St.-Georgs-Kanal;;Canal de San Jorge;;;;;;;;;x
PROV1742;Sea of Azov;Mer d'Azov;See von Azov;;Mar de Azov;;;;;;;;;x
PROV1743;Cabo de Finisterre;Cap Finisterre;Finisterre;;Cabo de Finisterre;;;;;;;;;x
PROV1744;Bodensee;Lac de Constance;Bodensee;;Bodensee;;;;;;;;;x
PROV1745;Kara-Bogaz Gol;Kara-Bogaz Gol;Kara-Bogaz Gol;;Kara-Bogaz Gol;;;;;;;;;x
PROV1746;Noordzee;Noordzee;Noordzee;;Noordzee;;;;;;;;;x
PROV1747;Bay of Biscay;Golfe de Gascogne;Biskaya;;Bahía de Vizcaya;;;;;;;;;x
PROV1748;Donegal Bay;Baie de Donegal;Donegal Bay;;Bahía de Donegal;;;;;;;;;x
PROV1749;Sea of Canarias;Mer des Canaries;See von Canarias;;Mar de Canarias;;;;;;;;;x
PROV1750;Bretagne Coast;Côte de Bretagne;Bretagneküste;;Costa de Bretaña;;;;;;;;;x
PROV1751;Mjøsa;Mjøsa;Mjøsa;;Mjøsa;;;;;;;;;x
PROV1752;Tiveriade Lake;Lac de Tibériade;Tiveriade-See;;Lago de Tiberíades;;;;;;;;;x
PROV1753;Portugal Coast;Côte du Portugal;Küste von Portugal;;Costa de Portugal;;;;;;;;;x
PROV1754;Golfo de Cadiz;Golfe de Cadix;Golf von Cadiz;;Golfo de Cádiz;;;;;;;;;x
PROV1755;Tyrifjorden;Tyrifjorden;Tyrifjorden;;Tyrifjorden;;;;;;;;;x
PROV1756;Dead Sea;Mer Morte;Totes Meer;;Mar Muerto;;;;;;;;;x
PROV1757;Gulf of Riga;Gulf of Riga;Gulf of Riga;;Gulf of Riga;;;;;;;;;x
PROV1758;North Atlantic;Atlantique Nord;Nordatlantik;;Atlántico Norte;;;;;;;;;x
PROV1759;Southern Coast of Norway;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1760;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1761;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1762;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1763;Sea of Shetland;Mer des Shetland;Shetlandsee;;Mar de Shetland;;;;;;;;;x
PROV1764;Bantry Bay;Baie de Bantry;Bantry Bay;;Bahía Bantry;;;;;;;;;x
PROV1765;The Minch;Le Minch;The Minch;;El Minch;;;;;;;;;x
PROV1766;Moray Firth;Moray Firth;Moray Firth;;Moray Firth;;;;;;;;;x
PROV1767;Firth of Forth;Firth of Forth;Firth of Forth;;Firth of Forth;;;;;;;;;x
PROV1768;Dogger bank;Dogger Bank;Doggerbank;;Dogger bank;;;;;;;;;x
PROV1769;The Wash;Le Wash;The Wash;;The Wash;;;;;;;;;x
PROV1770;Onego;Onego;Onego;;Onego;;;;;;;;;x
PROV1771;North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;;;x
PROV1772;Øresund;Øresund;Øresund;;Øresund;;;;;;;;;x
PROV1773;Gulf of Heligoland;Golfe de Heligoland;Golf von Helgoland;;Golfo de Heligoland;;;;;;;;;x
PROV1774;Kattegat;Kattegat;Kattegat;;Kattegat;;;;;;;;;x
PROV1775;Kolberger Heide;Kolberger Heide;Kolberger Heide;;Kolberger Heide;;;;;;;;;x
PROV1776;Bight of Hanö;Anse de Hanö;Bucht von Hanö;;Bahía de Hanoi;;;;;;;;;x
PROV1777;Gulf of Danzig;Golfe de Gdansk;Golf von Danzig;;Golfo de Danzig;;;;;;;;;x
PROV1778;Sea of Åland;Mer d'Åland;See von Åland;;Mar de Åland;;;;;;;;;x
PROV1779;Gulf of Finland;Golfe de Finlande;Finnischer Meerbusen;;Golfo de Finlandia;;;;;;;;;x
PROV1780;Gulf of Bothnia;Golfe de Bothnie;Bottnischer Meerbusen;;Golfo de Botnia;;;;;;;;;x
PROV1781;Gulf of Bothnia;Golfe de Bothnie;Bottnischer Meerbusen;;Golfo de Botnia;;;;;;;;;x
PROV1782;Adriatic Sea;Mer Adriatique;Adria;;Mar Adriático;;;;;;;;;x
PROV1783;Îles de la Manche;Îles de la Manche;Kanalinseln;;Islas del Canal;;;;;;;;;x
PROV1784;Mauretanian Coast;Côte de Mauritanie;Mauretanische Küse;;Costa Mauritana;;;;;;;;;x
PROV1785;Lake Peipus;Lac Peipus;Peipus-See;;Lago Peipus;;;;;;;;;x
PROV1786;Lake Yalpug;Lac Yalpug;Yalpug-See;;Lago Yalpug;;;;;;;;;x
PROV1787;Coast of Asturias;Côte asturienne;Asturische Küste;;Costa de Asturias;;;;;;;;;x
PROV1788;Northern Bay of Biscay;Nord du golfe de Gascogne;Nördliche Biskaya;;Golfo de Vizcaya;;;;;;;;;x
PROV1789;Celtic Sea;Mer Celtique;Keltische See;;Mar celta;;;;;;;;;x
PROV1790;Inarijärvi;Inarijärvi;Inarijärvi;;Inarijärvi;;;;;;;;;x
PROV1791;Coast of Iceland;Coast of Iceland;Coast of Iceland;;Coast of Iceland;;;;;;;;;x
PROV1792;Western Cyclades;Cyclades Occidentales;West-Kykladen;;Cícladas del oeste;;;;;;;;;x
PROV1793;Lake Scutari;Lake Scutari;Lake Scutari;;Lake Scutari;;;;;;;;;x
PROV1794;Lake Ohrid;Lake Ohrid;Lake Ohrid;;Lake Ohrid;;;;;;;;;x
PROV1795;Lake Prespa;Lake Prespa;Lake Prespa;;Lake Prespa;;;;;;;;;x
PROV1796;Päijänne;Päijänne;Päijänne;;Päijänne;;;;;;;;;x
PROV1797;Irish Sea;Mer d'Irlande;Irische See;;Mar de Irlanda;;;;;;;;;x
PROV1798;Western Mediterranean;Méditerranée Occidentale;Westliches Mittelmeer;;Mediterráneo del Oeste;;;;;;;;;x
PROV1799;Golfo de Valencia;Golfe de Valence;Golf von Valencia;;Golfo de Valencia;;;;;;;;;x
PROV1800;Islas Baleares;Îles Baléares;Balearen;;Islas Baleares;;;;;;;;;x
PROV1801;Ponant;Ponant;Ponant;;Ponant;;;;;;;;;x
PROV1802;Mediterranean Sea;Mer Méditerranée;Mittelmeer;;Mar Mediterráneo;;;;;;;;;x
PROV1803;Golfe du Lion;Golfe du Lion;Golfe du Lion;;Golfo de León;;;;;;;;;x
PROV1804;Lake Léman;Lac Léman;Léman-See;;Lago Lemán;;;;;;;;;x
PROV1805;Cote d Azur;Côte d Azur;Cote d Azur;;Costa Azul;;;;;;;;;x
PROV1806;Ligurian Sea;Mer Ligurienne;Ligurisches Meer;;Mar de Liguria;;;;;;;;;x
PROV1807;Tyrrhenian Sea;Mer Tyrrhénienne;Tyrrhenisches Meer;;Mar Tirreno;;;;;;;;;x
PROV1808;Coast of Sardegna;Côte de Sardaigne;Sardegna-Küste;;Costa de Cerdeña;;;;;;;;;x
PROV1809;Golfo di Napoli;Golfe de Naples;Golf von Neapel;;Golfo de Nápoles;;;;;;;;;x
PROV1810;Strait di Messina;Détroit de Messine;Messina-Straße;;Estrecho de Mesina;;;;;;;;;x
PROV1811;Lake Sevan;Lake Sevan;Lake Sevan;;Lake Sevan;;;;;;;;;x
PROV1812;Lake Van;Lake Van;Lake Van;;Lake Van;;;;;;;;;x
PROV1813;Lake Urmia;Lake Urmia;Lake Urmia;;Lake Urmia;;;;;;;;;x
PROV1814;Lake Fertö;Lake Fertö;Lake Fertö;;Lake Fertö;;;;;;;;;x
PROV1815;Limfjorden;Limfjorden;Limfjorden;;Limfjorden;;;;;;;;;x
PROV1816;Skagerak;Skagerak;Skagerak;;Skagerak;;;;;;;;;x
PROV1817;Jammerbugten;Jammerbugten;Jammerbugten;;Jammerbugten;;;;;;;;;x
PROV1818;Storebælt;Storebælt;Storebælt;;Storebælt;;;;;;;;;x
PROV1819;Vesterhavet;Vesterhavet;Vesterhavet;;Vesterhavet;;;;;;;;;x
PROV1820;Smålandshavet;Smålandshavet;Smålandshavet;;Smålandshavet;;;;;;;;;x
PROV1821;Lake Ilmen;Lake Ilmen;Lake Ilmen;;Lake Ilmen;;;;;;;;;x
PROV1822;Lake Vörts;Lake Vörts;Lake Vörts;;Lake Vörts;;;;;;;;;x
PROV1823;Plyussa;Plyussa;Plyussa;;Plyussa;;;;;;;;;x
PROV1824;Volkhov;Volkhov;Volkhov;;Volkhov;;;;;;;;;x
PROV1825;Mediterranean Sea;Mer Méditerranée;Mittelmeer;;Mar Mediterráneo;;;;;;;;;x
PROV1826;Lake Vastenjaure;Lake Vastenjaure;Lake Vastenjaure;;Lake Vastenjaure;;;;;;;;;x
PROV1827;Gautelfr;Gautelfr;Gautelfr;;Gautelfr;;;;;;;;;x
PROV1828;Salsvatnet;Salsvatnet;Salsvatnet;;Salsvatnet;;;;;;;;;x
PROV1829;Lake Beloe;Lake Beloe;Lake Beloe;;Lake Beloe;;;;;;;;;x
PROV1830;Kama;Kama;Kama;;Kama;;;;;;;;;x
PROV1831;Kakšan;Kakšan;Kakšan;;Kakšan;;;;;x;;;;
PROV1832;Pechora;Pechora;Pechora;;Pechora;;;;;x;;;;
PROV1833;Lake Sarygamysh;Lake Sarygamysh;Lake Sarygamysh;;Lake Sarygamysh;;;;;;;;;x
PROV1834;Manych;Manych;Manych;;Manych;;;;;;;;;x
PROV1835;Chot El Jerid;Chot El Jerid;Chot El Jerid;;Chot El Jerid;;;;;;;;;x
PROV1836;Chot El Gharsa;Chot El Gharsa;Chot El Gharsa;;Chot El Gharsa;;;;;;;;;x
PROV1837;Chot El Melghir;Chot El Melghir;Chot El Melghir;;Chot El Melghir;;;;;;;;;x
PROV1838;Lake Chad;Lake Chad;Lake Chad;;Lake Chad;;;;;;;;;x
PROV1839;Loch Lomond;Loch Lomond;Loch Lomond;;Loch Lomond;;;;;;;;;x
PROV1840;Lough Neagh;Lough Neagh;Lough Neagh;;Lough Neagh;;;;;;;;;x
PROV1841;Erne;Erne;Erne;;Erne;;;;;;;;;x
PROV1842;Persian Gulf;Persian Gulf;Persian Gulf;;Persian Gulf;;;;;;;;;x
PROV1843;Persian Gulf;Persian Gulf;Persian Gulf;;Persian Gulf;;;;;;;;;x
PROV1844;Arabian Sea;Arabian Sea;Arabian Sea;;Arabian Sea;;;;;;;;;x
PROV1845;Gulf of Khambhat;Gulf of Khambhat;Gulf of Khambhat;;Gulf of Khambhat;;;;;;;;;x
PROV1846;Gulf of Kuchch;Gulf of Kuchch;Gulf of Kuchch;;Gulf of Kuchch;;;;;;;;;x
PROV1847;Coast of Malabar;Coast of Malabar;Coast of Malabar;;Coast of Malabar;;;;;;;;;x
PROV1848;Indus Delta;Indus Delta;Indus Delta;;Indus Delta;;;;;;;;;x
PROV1849;Svir;Svir;Svir;;Svir;;;;;;;;;x
PROV1850;Andoma;Andoma;Andoma;;Andoma;;;;;;;;;x
PROV1851;Soyda;Soyda;Soyda;;Soyda;;;;;;;;;x
PROV1852;Kema;Kema;Kema;;Kema;;;;;;;;;x
PROV1853;Sheksna;Sheksna;Sheksna;;Sheksna;;;;;;;;;x
PROV1854;Sheksna;Sheksna;Sheksna;;Sheksna;;;;;;;;;x
PROV1855;Suda;Suda;Suda;;Suda;;;;;;;;;x
PROV1856;Mologa;Mologa;Mologa;;Mologa;;;;;;;;;x
PROV1857;Mologa;Mologa;Mologa;;Mologa;;;;;;;;;x
PROV1858;Chagodoshcha;Chagodoshcha;Chagodoshcha;;Chagodoshcha;;;;;;;;;x
PROV1859;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1860;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1861;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1862;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1863;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1864;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1865;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1866;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1867;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1868;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1869;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1870;Volga;Volga;Volga;;Volga;;;;;;;;;x
PROV1871;Oka;Oka;Oka;;Oka;;;;;;;;;x
PROV1872;Oka;Oka;Oka;;Oka;;;;;;;;;x
PROV1873;Oka;Oka;Oka;;Oka;;;;;;;;;x
PROV1874;Oka;Oka;Oka;;Oka;;;;;;;;;x
PROV1875;Oka;Oka;Oka;;Oka;;;;;;;;;x
PROV1876;Moskva;Moskva;Moskva;;Moskva;;;;;;;;;x
PROV1877;Moskva;Moskva;Moskva;;Moskva;;;;;;;;;x
PROV1878;Klyazma;Klyazma;Klyazma;;Klyazma;;;;;;;;;x
PROV1879;Klyazma;Klyazma;Klyazma;;Klyazma;;;;;;;;;x
PROV1880;Pronya;Pronya;Pronya;;Pronya;;;;;;;;;x
PROV1881;Don;Don;Don;;Don;;;;;;;;;x
PROV1882;Don;Don;Don;;Don;;;;;;;;;x
PROV1883;Don;Don;Don;;Don;;;;;;;;;x
PROV1884;Don;Don;Don;;Don;;;;;;;;;x
PROV1885;Smolnya;Smolnya;Smolnya;;Smolnya;;;;;;;;;x
PROV1886;Smolnya;Smolnya;Smolnya;;Smolnya;;;;;;;;;x
PROV1887;Smolnya;Smolnya;Smolnya;;Smolnya;;;;;;;;;x
PROV1888;Pripjat;Pripjat;Pripjat;;Pripjat;;;;;;;;;x
PROV1889;Dneiper;Dneiper;Dneiper;;Dneiper;;;;;;;;;x
PROV1890;Dneiper;Dneiper;Dneiper;;Dneiper;;;;;;;;;x
PROV1891;Dneiper;Dneiper;Dneiper;;Dneiper;;;;;;;;;x
PROV1892;Dneiper;Dneiper;Dneiper;;Dneiper;;;;;;;;;x
PROV1893;West Dvina;West Dvina;West Dvina;;West Dvina;;;;;;;;;x
PROV1894;West Dvina;West Dvina;West Dvina;;West Dvina;;;;;;;;;x
PROV1895;West Dvina;West Dvina;West Dvina;;West Dvina;;;;;;;;;x
PROV1896;Lovat;Lovat;Lovat;;Lovat;;;;;;;;;x
PROV1897;Desna;Desna;Desna;;Desna;;;;;;;;;x
PROV1898;Desna;Desna;Desna;;Desna;;;;;;;;;x
PROV1899;Sejm;Sejm;Sejm;;Sejm;;;;;;;;;x
PROV1900;Sejm;Sejm;Sejm;;Sejm;;;;;;;;;x
PROV1901;Thames;Thames;Thames;;Thames;;;;;;;;;x
PROV1902;Thames;Thames;Thames;;Thames;;;;;;;;;x
PROV1903;Vilaine;Vilaine;Vilaine;;Vilaine;;;;;;;;;x
