#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,;;;;;;;;;;;;;;;
########################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#HRE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#######################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_cyprus_adj_southern_italian;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_tuscan;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_neapolitan;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_corsican;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_sardinian;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_sicilian;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_italian;Ciproan;Cipro;Ciproan;;Ciproan;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_frankish;Chyprean;Chypre;Chyprean;;Chyprean;;;;;;;;;x;;;;;;;;;;;;;;;
k_cyprus_adj_norman;Chyprean;Chypre;Chyprean;;Chyprean;;;;;;;;;x;;;;;;;;;;;;;;;
k_trebizond;Trebizond;Trebizond;Trebizond;;Trebizond;;;;;;;;;x,;;;;;;;;;;;;;;;
k_trebizond_adj;Trebizondian;Trebizond;Trebizondian;;Trebizondian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_dyrrachion_adj;Dyrrachian;Dyrráchiou;Dyrrachian;;Dyrrachian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_dyrrachion_adj_oghuz;Diraçan;Diraç;Diraçan;;Diraçan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_dyrrachion_adj_turkmen;Diraçan;Diraç;Diraçan;;Diraçan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_dyrrachion_adj_turkish;Diraçan;Diraç;Diraçan;;Diraçan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_dyrrachion_adj_arberian;Dürresian;Dürres;Dürresian;;Dürresian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_dyrrachion_adj_dalmatian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_venetian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_ligurian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_central_italian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_southern_italian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_tuscan;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_neapolitan;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_corsican;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_sardinian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_sicilian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion_adj_italian;Durazzian;Durazzo;Durazzian;;Durazzian;;;;;;;;;x;;;;;;;;;;;;;;;
d_dyrrachion;Dyrráchiou;Dyrráchiou;Dyrráchiou;;Dyrráchiou;;;;;;;;;x,;;;;;;;;;;;;;;;
d_epirus_adj;Nikopolean;Nikopoleos;Nikopolean;;Nikopolean;;;;;;;;;x,;;;;;;;;;;;;;;;
d_epirus_adj_oghuz;Yanyan;Yanya;Yanyan;;Yanyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_epirus_adj_turkmen;Yanyan;Yanya;Yanyan;;Yanyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_epirus_adj_turkish;Yanyan;Yanya;Yanyan;;Yanyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_epirus;Nikopoleos;Nikopoleos;Nikopoleos;;Nikopoleos;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cephalonia_adj;Kephalenian;Kephallenias;Kephalenian;;Kephalenian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cephalonia_adj_oghuz;Yedi Adalaran;Yedi Adalar;Yedi Adalaran;;Yedi Adalaran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cephalonia_adj_turkmen;Yedi Adalaran;Yedi Adalar;Yedi Adalaran;;Yedi Adalaran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cephalonia_adj_turkish;Yedi Adalaran;Yedi Adalar;Yedi Adalaran;;Yedi Adalaran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cephalonia;Kephallenias;Kephallenias;Kephallenias;;Kephallenias;;;;;;;;;x,;;;;;;;;;;;;;;;
d_athens_adj;Helládic;Helládic;Helládic;;Helládic;;;;;;;;;x,;;;;;;;;;;;;;;;
d_athens_adj_oghuz;Atinan;Atina;Atinan;;Atinan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_athens_adj_turkmen;Atinan;Atina;Atinan;;Atinan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_athens_adj_turkish;Atinan;Atina;Atinan;;Atinan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_athens_adj_dalmatian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_venetian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_ligurian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_central_italian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_southern_italian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_tuscan;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_neapolitan;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_corsican;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_sardinian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_sicilian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_italian;Atenan;Atene;Atenan;;Atenan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_frankish;Athènan;Athènes;Athènan;;Athènan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens_adj_norman;Athènan;Athènes;Athènan;;Athènan;;;;;;;;;x;;;;;;;;;;;;;;;
d_athens;Helládos;Helládos;Helládos;;Helládos;;;;;;;;;x,;;;;;;;;;;;;;;;
d_achaia_adj;Peloponnesian;Peloponnesou;Peloponnesian;;Peloponnesian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_achaia_adj_oghuz;Morân;Morâ;Morân;;Morân;;;;;;;;;x,;;;;;;;;;;;;;;;
d_achaia_adj_turkmen;Morân;Morâ;Morân;;Morân;;;;;;;;;x,;;;;;;;;;;;;;;;
d_achaia_adj_turkish;Morân;Morâ;Morân;;Morân;;;;;;;;;x,;;;;;;;;;;;;;;;
d_achaia_adj_dalmatian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_venetian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_ligurian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_central_italian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_southern_italian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_tuscan;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_neapolitan;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_corsican;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_sardinian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_sicilian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_italian;Achaian;Achaia;Achaian;;Achaian;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_frankish;Achaïan;Achaïe;Achaïan;;Achaïan;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia_adj_norman;Achaïan;Achaïe;Achaïan;;Achaïan;;;;;;;;;x;;;;;;;;;;;;;;;
d_achaia;Peloponnesou;Peloponnesou;Peloponnesou;;Peloponnesou;;;;;;;;;x,;;;;;;;;;;;;;;;
d_neopatras_adj;Vlachian;Megále Vlachía;Vlachian;;Vlachian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_neopatras_adj_oghuz;Tesalyan;Tesalya;Tesalyan;;Tesalyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_neopatras_adj_turkmen;Tesalyan;Tesalya;Tesalyan;;Tesalyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_neopatras_adj_turkish;Tesalyan;Tesalya;Tesalyan;;Tesalyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_neopatras_adj_dalmatian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_venetian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_ligurian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_central_italian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_southern_italian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_tuscan;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_neapolitan;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_corsican;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_sardinian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_sicilian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_italian;Neopatrian;Neopatria;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_frankish;Neopatrian;Neopatrie;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras_adj_norman;Neopatrian;Neopatrie;Neopatrian;;Neopatrian;;;;;;;;;x;;;;;;;;;;;;;;;
d_neopatras;Megále Vlachía;Megále Vlachía;Megále Vlachía;;Megále Vlachía;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj;Thessalonikan;Thessalonikan;Thessalonikan;;Thessalonikan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika;Thessalonikes;Thessalonikes;Thessalonikes;;Thessalonikes;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_turkish;Salonikan;Salonikan;Salonikan;;Salonikan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_russian;Solun;Solun;Solun;;Solun;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_bohemian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_moravian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_polish;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_pommeranian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_croatian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_bosnian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_serbian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_karantanci;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thessalonika_adj_bulgarian;Solunian;Solunian;Solunian;;Solunian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_strymon_adj;Strymonian;Strymonian;Strymonian;;Strymonian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_strymon_adj_oghuz;Serezian;Serez;Serezian;;Serezian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_strymon_adj_turkmen;Serezian;Serez;Serezian;;Serezian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_strymon_adj_turkish;Serezian;Serez;Serezian;;Serezian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_strymon;Strymonos;Strymonos;Strymonos;;Strymonos;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thrace_adj;Thracian;Thracian;Thracian;;Thracian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_thrace;Thrakes;Thrakes;Thrakes;;Thrakes;;;;;;;;;x,;;;;;;;;;;;;;;;
d_samos_adj;Samian;Samian;Samian;;Samian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_samos_adj_oghuz;Izmiran;Izmir;Izmiran;;Izmiran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_samos_adj_turkmen;Izmiran;Izmir;Izmiran;;Izmiran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_samos_adj_turkish;Aydinan;Aydin;Aydinan;;Aydinan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_samos;Samou;Samou;Samou;;Samou;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj;Opsikian;Opsikian;Opsikian;;Opsikian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_oghuz;Hüdavendigâran;Hüdavendigâr;Hüdavendigâran;;Hüdavendigâran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_turkmen;Hüdavendigâran;Hüdavendigâr;Hüdavendigâran;;Hüdavendigâran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_turkish;Hüdavendigâran;Hüdavendigâr;Hüdavendigâran;;Hüdavendigâran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_maghreb_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_bedouin_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_levantine_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_egyptian_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_andalusian_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_opsikon_adj_dalmatian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_venetian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_ligurian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_central_italian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_southern_italian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_tuscan;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_neapolitan;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_corsican;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_sardinian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_sicilian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_italian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_frankish;Nicéan;Nicée;Nicéan;;Nicéan;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon_adj_norman;Nicéan;Nicée;Nicéan;;Nicéan;;;;;;;;;x;;;;;;;;;;;;;;;
d_opsikon;Opsikion;Opsikion;Opsikion;;Opsikion;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj;Optimatian;Optimatian;Optimatian;;Optimatian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_oghuz;Koca-elian;Koca-eli;Koca-elian;;Koca-elian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_turkmen;Koca-elian;Koca-eli;Koca-elian;;Koca-elian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_turkish;Koca-elian;Koca-eli;Koca-elian;;Koca-elian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_maghreb_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_bedouin_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_levantine_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_egyptian_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_andalusian_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_optimatoi_adj_dalmatian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_venetian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_ligurian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_central_italian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_southern_italian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_tuscan;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_neapolitan;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_corsican;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_sardinian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_sicilian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_italian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_frankish;Nicomédian;Nicomédie;Nicomédian;;Nicomédian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi_adj_norman;Nicomédian;Nicomédie;Nicomédian;;Nicomédian;;;;;;;;;x;;;;;;;;;;;;;;;
d_optimatoi;Optimàton;Optimàton;Optimàton;;Optimàton;;;;;;;;;x,;;;;;;;;;;;;;;;
d_paphlagonia_adj;Paphlagonian;Paphlagonian;Paphlagonian;;Paphlagonian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_paphlagonia_adj_oghuz;Kastamûniyyan;Kastamûniyye;Kastamûniyyan;;Kastamûniyyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_paphlagonia_adj_turkmen;Kastamûniyyan;Kastamûniyye;Kastamûniyyan;;Kastamûniyyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_paphlagonia_adj_turkish;Kastamûniyyan;Kastamûniyye;Kastamûniyyan;;Kastamûniyyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_paphlagonia;Paphlagonias;Paphlagonias;Paphlagonias;;Paphlagonias;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion_adj;Boukellarian;Boukellarian;Boukellarian;;Boukellarian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion_adj_oghuz;Engüran;Engürü;Engüran;;Engüran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion_adj_turkmen;Engüran;Engürü;Engüran;;Engüran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion_adj_turkish;Engüran;Engürü;Engüran;;Engüran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion_adj_frankish;Bucellairan;Bucellaires;Bucellairan;;Bucellairan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion_adj_norman;Bucellairan;Bucellaires;Bucellairan;;Bucellairan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_boukellarion;Boukellarion;Boukellarion;Boukellarion;;Boukellarion;;;;;;;;;x,;;;;;;;;;;;;;;;
d_anatolia_adj;Anatolian;Anatolian;Anatolian;;Anatolian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_anatolia_adj_oghuz;Rûmian;Rûmian;Rûmian;;Rûmian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_anatolia_adj_turkmen;Rûmian;Rûmian;Rûmian;;Rûmian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_anatolia_adj_turkish;Rûmian;Rûmian;Rûmian;;Rûmian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_anatolia;Anatolikon;Anatolikon;Anatolikon;;Anatolikon;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cibyrrhaeot_adj;Kibyrrhaiotan;Kibyrrhaiotan;Kibyrrhaiotan;;Kibyrrhaiotan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cibyrrhaeot_adj_oghuz;Mentešan;Menteše;Mentešan;;Mentešan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cibyrrhaeot_adj_turkmen;Mentešan;Menteše;Mentešan;;Mentešan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cibyrrhaeot_adj_turkish;Mentešan;Menteše;Mentešan;;Mentešan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cibyrrhaeot;Kibyrrhaioton;Kibyrrhaioton;Kibyrrhaioton;;Kibyrrhaioton;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cappadocia_adj;Kappadokian;Kappadokian;Kappadokian;;Kappadokian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cappadocia_adj_oghuz;Nigdean;Nigde;Nigdean;;Nigdean;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cappadocia_adj_turkmen;Nigdean;Nigde;Nigdean;;Nigdean;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cappadocia_adj_turkish;Nigdean;Nigde;Nigdean;;Nigdean;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cappadocia;Kappadokias;Kappadokias;Kappadokias;;Kappadokias;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj;Kharsianian;Kharsianian;Kharsianian;;Kharsianian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj_oghuz;Kayseriyyan;Kayseriyye;Kayseriyyan;;Kayseriyyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj_turkmen;Kayseriyyan;Kayseriyye;Kayseriyyan;;Kayseriyyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj_turkish;Kayseriyyan;Kayseriyye;Kayseriyyan;;Kayseriyyan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj_frankish;Césaréan;Césarée;Césaréan;;Césaréan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj_norman;Césaréan;Césarée;Césaréan;;Césaréan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon_adj_armenian;Gesarian;Gesaria;Gesarian;;Gesarian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_charsianon;Kharsianoù;Kharsianoù;Kharsianoù;;Kharsianoù;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj;Kyprouan;Kyprouan;Kyprouan;;Kyprouan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_oghuz;Kibrisi;Kibris;Kibrisi;;Kibrisi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_turkmen;Kibrisi;Kibris;Kibrisi;;Kibrisi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_turkish;Kibrisi;Kibris;Kibrisi;;Kibrisi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_maghreb_arabic;Qubrusi;Qubrus;Qubrusi;;Qubrusi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_bedouin_arabic;Qubrusi;Qubrus;Qubrusi;;Qubrusi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_levantine_arabic;Qubrusi;Qubrus;Qubrusi;;Qubrusi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_egyptian_arabic;Qubrusi;Qubrus;Qubrusi;;Qubrusi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_andalusian_arabic;Qubrusi;Qubrus;Qubrusi;;Qubrusi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_frankish;Chyprean;Chypre;Chyprean;;Chyprean;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cyprus_adj_norman;Chyprean;Chypre;Chyprean;;Chyprean;;;;;;;;;x,;;;;;;;;;;;;;;;
