#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Bohemia;;;;;;;;;;;;;;
c_opava_adj;Opavan;Opavan;Opavan;;Opavan;;;;;;;;;x
c_northampton_adj_scottish;Cynwidionian;Cynwidionian;Cynwidionian;;Cynwidionian;;;;;;;;;x
c_northampton_adj_welsh;Calchwyneddian;Calchwyneddian;Calchwyneddian;;Calchwyneddian;;;;;;;;;x
c_northampton_adj_cumbric;Calchwyneddian;Calchwyneddian;Calchwyneddian;;Calchwyneddian;;;;;;;;;x
c_northampton_adj_breton;Cynwidionian;Cynwidionian;Cynwidionian;;Cynwidionian;;;;;;;;;x
c_northampton_adj_cornish;Cynwidionian;Cynwidionian;Cynwidionian;;Cynwidionian;;;;;;;;;x
c_northampton_adj_norman;Hante;Hante;Hante;;Hante;;;;;;;;;x
#;;;;;;;;;;;;;;
c_bedford_adj;Bedfordish;Bedfordish;Bedfordish;;Bedfordish;;;;;;;;;x
c_bedford_adj_saxon;Beadanfordisc;Beadanfordisc;Beadanfordisc;;Beadanfordisc;;;;;;;;;x
c_bedford_adj_norse;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
c_bedford_adj_norwegian;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
c_bedford_adj_icelandic;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
c_bedford_adj_norsegaelic;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
c_bedford_adj_gothic;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
c_bedford_adj_swedish;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
c_bedford_adj_danish;Beadanfordr;Beadanfordr;Beadanfordr;;Beadanfordr;;;;;;;;;x
#;;;;;;;;;;;;;;
c_huntingdon_adj;Huntingdonish;Huntingdonish;Huntingdonish;;Huntingdonish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_bucks_adj;Buckinghamish;Buckinghamish;Buckinghamish;;Buckinghamish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_oxford_adj;Oxfordish;Oxfordish;Oxfordish;;Oxfordish;;;;;;;;;x
c_oxford_adj_saxon;Oxnafordisc;Oxnafordisc;Oxnafordisc;;Oxnafordisc;;;;;;;;;x
c_oxford_adj_norse;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_norwegian;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_icelandic;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_norsegaelic;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_swedish;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_gothic;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_danish;Oxnafordr;Oxnafordr;Oxnafordr;;Oxnafordr;;;;;;;;;x
c_oxford_adj_irish;Rhydychenian;Rhydychenian;Rhydychenian;;Rhydychenian;;;;;;;;;x
c_oxford_adj_scottish;Rhydychenian;Rhydychenian;Rhydychenian;;Rhydychenian;;;;;;;;;x
c_oxford_adj_cumbric;Rhydychenian;Rhydychenian;Rhydychenian;;Rhydychenian;;;;;;;;;x
c_oxford_adj_welsh;Rhydychenian;Rhydychenian;Rhydychenian;;Rhydychenian;;;;;;;;;x
c_oxford_adj_breton;Rhydychenian;Rhydychenian;Rhydychenian;;Rhydychenian;;;;;;;;;x
c_oxford_adj_cornish;Rhydychenian;Rhydychenian;Rhydychenian;;Rhydychenian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_middlesex_adj;Middlesexish;Middlesexish;Middlesexish;;Middlesexish;;;;;;;;;x
c_middlesex_adj_saxon;Middleseaxna;Middleseaxna;Middleseaxna;;Middleseaxna;;;;;;;;;x
c_middlesex_adj_norse;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_norwegian;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_icelandic;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_norsegaelic;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_gothic;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_danish;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_swedish;Miðseaxr;Miðseaxr;Miðseaxr;;Miðseaxr;;;;;;;;;x
c_middlesex_adj_irish;Lundeinian;Lundeinian;Lundeinian;;Lundeinian;;;;;;;;;x
c_middlesex_adj_scottish;Lundeinian;Lundeinian;Lundeinian;;Lundeinian;;;;;;;;;x
c_middlesex_adj_welsh;Llundainian;Llundainian;Llundainian;;Llundainian;;;;;;;;;x
c_middlesex_adj_cumbric;Llundainian;Llundainian;Llundainian;;Llundainian;;;;;;;;;x
c_middlesex_adj_breton;Lundeinian;Lundeinian;Lundeinian;;Lundeinian;;;;;;;;;x
c_middlesex_adj_cornish;Lundeinian;Lundeinian;Lundeinian;;Lundeinian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_essex_adj;Essexish;Essexish;Essexish;;Essexish;;;;;;;;;x
c_essex_adj_saxon;Eastseaxna;Eastseaxna;Eastseaxna;;Eastseaxna;;;;;;;;;x
c_essex_adj_norse;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_norwegian;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_icelandic;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_norsegaelic;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_gothic;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_swedish;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_danish;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x
c_essex_adj_irish;Colunian;Colunian;Colunian;;Colunian;;;;;;;;;x
c_essex_adj_scottish;Colunian;Colunian;Colunian;;Colunian;;;;;;;;;x
c_essex_adj_cumbric;Colunian;Colunian;Colunian;;Colunian;;;;;;;;;x
c_essex_adj_welsh;Colunian;Colunian;Colunian;;Colunian;;;;;;;;;x
c_essex_adj_breton;Colunian;Colunian;Colunian;;Colunian;;;;;;;;;x
c_essex_adj_cornish;Colunian;Colunian;Colunian;;Colunian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_hertford_adj;Herdfordish;Herdfordish;Herdfordish;;Herdfordish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_norfolk_adj;Norfolkish;Norfolkish;Norfolkish;;Norfolkish;;;;;;;;;
c_norfolk_adj_saxon;Norþfolcisc;Norþfolcisc;Norþfolcisc;;Norþfolcisc;;;;;;;;;x
c_norfolk_adj_norse;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_norwegian;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_icelandic;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_norsegaelic;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_swedish;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_gothic;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_danish;Norðfolcr;Norðfolcr;Norðfolcr;;Norðfolcr;;;;;;;;;x
c_norfolk_adj_irish;Wentian;Wentian;Wentian;;Wentian;;;;;;;;;x
c_norfolk_adj_scottish;Wentian;Wentian;Wentian;;Wentian;;;;;;;;;x
c_norfolk_adj_welsh;Wentian;Wentian;Wentian;;Wentian;;;;;;;;;x
c_norfolk_adj_cumbric;Wentian;Wentian;Wentian;;Wentian;;;;;;;;;x
c_norfolk_adj_breton;Wentian;Wentian;Wentian;;Wentian;;;;;;;;;x
c_norfolk_adj_cornish;Wentian;Wentian;Wentian;;Wentian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_suffolk_adj;Suffolkish;Suffolkish;Suffolkish;;Suffolkish;;;;;;;;;x
c_suffolk_adj_saxon;Suþfolcisc;Suþfolcisc;Suþfolcisc;;Suþfolcisc;;;;;;;;;x
c_suffolk_adj_norse;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
c_suffolk_adj_norwegian;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
c_suffolk_adj_icelandic;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
c_suffolk_adj_norsegaelic;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
c_suffolk_adj_gothic;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
c_suffolk_adj_swedish;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
c_suffolk_adj_danish;Suðfolcr;Suðfolcr;Suðfolcr;;Suðfolcr;;;;;;;;;x
#;;;;;;;;;;;;;;
c_ely_adj;Elyian;Elyian;Elyian;;Elyian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_cambridge_adj;Cambrigdeian;Cambrigdeian;Cambrigdeian;;Cambrigdeian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_lincoln_adj;Lincolshireish;Lincolshireish;Lincolshireish;;Lincolshireish;;;;;;;;;x
c_lincoln_adj_saxon;Lincyleneisc;Lincyleneisc;Lincyleneisc;;Lincyleneisc;;;;;;;;;x
c_lincoln_adj_norse;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_norwegian;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_icelandic;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_norsegaelic;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_swedish;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_gothic;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_danish;Lincylener;Lincylener;Lincylener;;Lincylener;;;;;;;;;x
c_lincoln_adj_irish;Linniusan;Linniusan;Linniusan;;Linniusan;;;;;;;;;x
c_lincoln_adj_scottish;Linniusan;Linniusan;Linniusan;;Linniusan;;;;;;;;;x
c_lincoln_adj_cumbric;Linniusan;Linniusan;Linniusan;;Linniusan;;;;;;;;;x
c_lincoln_adj_welsh;Linniusan;Linniusan;Linniusan;;Linniusan;;;;;;;;;x
c_lincoln_adj_breton;Linniusan;Linniusan;Linniusan;;Linniusan;;;;;;;;;x
c_lincoln_adj_cornish;Linniusan;Linniusan;Linniusan;;Linniusan;;;;;;;;;x
#;;;;;;;;;;;;;;
c_leicester_adj;Leicestershireish;Leicestershireish;Leicestershireish;;Leicestershireish;;;;;;;;;x
c_leicester_adj_saxon;Ligeraceasterisc;Ligeraceasterisc;Ligeraceasterisc;;Ligeraceasterisc;;;;;;;;;x
c_leicester_adj_norse;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_norwegian;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_icelandic;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_norsegaelic;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_swedish;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_gothic;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_danish;Ligeraceasterir;Ligeraceasterir;Ligeraceasterir;;Ligeraceasterir;;;;;;;;;x
c_leicester_adj_irish;Lerionian;Lerionian;Lerionian;;Lerionian;;;;;;;;;x
c_leicester_adj_scottish;Lerionian;Lerionian;Lerionian;;Lerionian;;;;;;;;;x
c_leicester_adj_welsh;Lerionian;Lerionian;Lerionian;;Lerionian;;;;;;;;;x
c_leicester_adj_cumbric;Lerionian;Lerionian;Lerionian;;Lerionian;;;;;;;;;x
c_leicester_adj_breton;Lerionian;Lerionian;Lerionian;;Lerionian;;;;;;;;;x
c_leicester_adj_cornish;Lerionian;Lerionian;Lerionian;;Lerionian;;;;;;;;;x
c_leicester_adj_norman;Ledecestrean;Ledecestrean;Ledecestrean;;Ledecestrean;;;;;;;;;x
#;;;;;;;;;;;;;;
c_rutland_adj;Rutlandish;Rutlandish;Rutlandish;;Rutlandish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_nottingham_adj;Nottinghamish;Nottinghamish;Nottinghamish;;Nottinghamish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_derby_adj;Derbyish;Derbyish;Derbyish;;Derbyish;;;;;;;;;x
c_derby_adj_saxon;Deorbyisc;Deorbyisc;Deorbyisc;;Deorbyisc;;;;;;;;;x
c_derby_adj_norse;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
c_derby_adj_norwegian;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
c_derby_adj_icelandic;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
c_derby_adj_norsegaelic;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
c_derby_adj_gothic;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
c_derby_adj_swedish;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
c_derby_adj_danish;Djúrabýr;Djúrabýr;Djúrabýr;;Djúrabýr;;;;;;;;;x
#;;;;;;;;;;;;;;
c_york_adj;East Yorkish;East Yorkish;East Yorkish;;East Yorkish;;;;;;;;;x
c_york_adj_saxon;Eoforwicisc;Eoforwicisc;Eoforwicisc;;Eoforwicisc;;;;;;;;;x
c_york_adj_norse;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_norwegian;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_icelandic;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_norsegaelic;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_gothic;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_swedish;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_danish;Jorvíkr;Jorvíkr;Jorvíkr;;Jorvíkr;;;;;;;;;x
c_york_adj_irish;Ebraucian;Ebraucian;Ebraucian;;Ebraucian;;;;;;;;;x
c_york_adj_scottish;Ebraucian;Ebraucian;Ebraucian;;Ebraucian;;;;;;;;;x
c_york_adj_welsh;Efrogian;Efrogian;Efrogian;;Efrogian;;;;;;;;;x
c_york_adj_cumbric;Efrogian;Efrogian;Efrogian;;Efrogian;;;;;;;;;x
c_york_adj_breton;Ebraucian;Ebraucian;Ebraucian;;Ebraucian;;;;;;;;;x
c_york_adj_cornish;Ebraucian;Ebraucian;Ebraucian;;Ebraucian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_york_moors_adj;North Yorkish;North Yorkish;North Yorkish;;North Yorkish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_york_wolds_adj;West Yorkish;West Yorkish;West Yorkish;;West Yorkish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_richmond_adj;Richmondish;Richmondish;Richmondish;;Richmondish;;;;;;;;;x
#;;;;;;;;;;;;;;
c_lancaster_adj;Lancastrian;Lancastrian;Lancastrian;;Lancastrian;;;;;;;;;x
c_lancaster_adj_saxon;Lonceasterisc;Lonceasterisc;Lonceasterisc;;Lonceasterisc;;;;;;;;;x
c_lancaster_adj_norse;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_norwegian;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_icelandic;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_norsegaelic;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_gothic;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_swedish;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_danish;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x
c_lancaster_adj_irish;Argoedian;Argoedian;Argoedian;;Argoedian;;;;;;;;;x
c_lancaster_adj_scottish;Argoedian;Argoedian;Argoedian;;Argoedian;;;;;;;;;x
c_lancaster_adj_welsh;Argoedian;Argoedian;Argoedian;;Argoedian;;;;;;;;;x
c_lancaster_adj_cumbric;Argoedian;Argoedian;Argoedian;;Argoedian;;;;;;;;;x
c_lancaster_adj_breton;Argoedian;Argoedian;Argoedian;;Argoedian;;;;;;;;;x
c_lancaster_adj_cornish;Argoedian;Argoedian;Argoedian;;Argoedian;;;;;;;;;x
c_lancaster_adj_norman;Loncastrean;Loncastrean;Loncastrean;;Loncastrean;;;;;;;;;x
#;;;;;;;;;;;;;;
c_chester_adj;Chestershireish;Chestershireish;Chestershireish;;Chestershireish;;;;;;;;;x
c_chester_adj_saxon;Legeceasterisc;Legeceasterisc;Legeceasterisc;;Legeceasterisc;;;;;;;;;x
c_chester_adj_norse;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_norwegian;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_icelandic;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_norsegaelic;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_gothic;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_swedish;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_danish;Legeceasterir;Legeceasterir;Legeceasterir;;Legeceasterir;;;;;;;;;x
c_chester_adj_irish;Gaerlleonian;Gaerlleonian;Gaerlleonian;;Gaerlleonian;;;;;;;;;x
c_chester_adj_scottish;Gaerlleonian;Gaerlleonian;Gaerlleonian;;Gaerlleonian;;;;;;;;;x
c_chester_adj_welsh;Gaerlleonian;Gaerlleonian;Gaerlleonian;;Gaerlleonian;;;;;;;;;x
c_chester_adj_cumbric;Gaerlleonian;Gaerlleonian;Gaerlleonian;;Gaerlleonian;;;;;;;;;x
c_chester_adj_breton;Gaerlleonian;Gaerlleonian;Gaerlleonian;;Gaerlleonian;;;;;;;;;x
c_chester_adj_cornish;Gaerlleonian;Gaerlleonian;Gaerlleonian;;Gaerlleonian;;;;;;;;;x
c_chester_adj_norman;Cestrean;Cestrean;Cestrean;;Cestrean;;;;;;;;;x
#;;;;;;;;;;;;;;
c_westmorland_adj;Westmoorish;Westmoorish;Westmoorish;;Westmoorish;;;;;;;;;x
c_westmorland_adj_saxon;Westmoringalandisc;Westmoringalandisc;Westmoringalandisc;;Westmoringalandisc;;;;;;;;;x
c_westmorland_adj_norse;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_norwegian;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_icelandic;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_norsegaelic;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_gothic;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_swedish;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_danish;Vestmoringalandr;Vestmoringalandr;Vestmoringalandr;;Vestmoringalandr;;;;;;;;;x
c_westmorland_adj_irish;Dunotingian;Dunotingian;Dunotingian;;Dunotingian;;;;;;;;;x
c_westmorland_adj_scottish;Dunotingian;Dunotingian;Dunotingian;;Dunotingian;;;;;;;;;x
c_westmorland_adj_cumbric;Dunotingian;Dunotingian;Dunotingian;;Dunotingian;;;;;;;;;x
c_westmorland_adj_welsh;Dunotingian;Dunotingian;Dunotingian;;Dunotingian;;;;;;;;;x
c_westmorland_adj_breton;Dunotingian;Dunotingian;Dunotingian;;Dunotingian;;;;;;;;;x
c_westmorland_adj_cornish;Dunotingian;Dunotingian;Dunotingian;;Dunotingian;;;;;;;;;x
#;;;;;;;;;;;;;;x
c_northumberland_adj;Northumberish;Northumberish;Northumberish;;Northumberish;;;;;;;;;x
c_northumberland_adj_saxon;Norþhymbrisc;Norþhymbrisc;Norþhymbrisc;;Norþhymbrisc;;;;;;;;;x
c_northumberland_adj_norse;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_norwegian;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_icelandic;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_norsegaelic;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_gothic;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_swedish;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_danish;Norðhymbrir;Norðhymbrir;Norðhymbrir;;Norðhymbrir;;;;;;;;;x
c_northumberland_adj_irish;Brynaichian;Brynaichian;Brynaichian;;Brynaichian;;;;;;;;;x
c_northumberland_adj_scottish;Brynaichian;Brynaichian;Brynaichian;;Brynaichian;;;;;;;;;x
c_northumberland_adj_cumbric;Brynaichian;Brynaichian;Brynaichian;;Brynaichian;;;;;;;;;x
c_northumberland_adj_welsh;Brynaichian;Brynaichian;Brynaichian;;Brynaichian;;;;;;;;;x
c_northumberland_adj_breton;Brynaichian;Brynaichian;Brynaichian;;Brynaichian;;;;;;;;;x
c_northumberland_adj_cornish;Brynaichian;Brynaichian;Brynaichian;;Brynaichian;;;;;;;;;x
#;;;;;;;;;;;;;;
c_durham_adj;Durhamish;Durhamish;Durhamish;;Durhamish;;;;;;;;;x
c_durham_adj_saxon;Dunholmisc;Dunholmisc;Dunholmisc;;Dunholmisc;;;;;;;;;x
c_durham_adj_norse;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_norwegian;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_icelandic;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_norsegaelic;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_gothic;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_swedish;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_danish;Dunholmr;Dunholmr;Dunholmr;;Dunholmr;;;;;;;;;x
c_durham_adj_norman;Duresmean;Duresmean;Duresmean;;Duresmean;;;;;;;;;x
#;;;;;;;;;;;;;;
c_cumberland_adj;Cumberlandish;Cumberlandish;Cumberlandish;;Cumberlandish;;;;;;;;;x
c_cumberland_adj_saxon;Cumbrisc;Cumbrisc;Cumbrisc;;Cumbrisc;;;;;;;;;x
c_cumberland_adj_norse;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_norwegian;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_icelandic;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_norsegaelic;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_gothic;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_swedish;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_danish;Cumbrir;Cumbrir;Cumbrir;;Cumbrir;;;;;;;;;x
c_cumberland_adj_irish;Cathair Luailan;Cathair Luailan;Cathair Luailan;;Cathair Luailan;;;;;;;;;x
c_cumberland_adj_scottish;Cathair Luailan;Cathair Luailan;Cathair Luailan;;Cathair Luailan;;;;;;;;;x
c_cumberland_adj_cumbric;Cair Ligualidan;Cair Ligualidan;Cair Ligualidan;;Cair Ligualidan;;;;;;;;;x
c_cumberland_adj_welsh;Cair Ligualidan;Cair Ligualidan;Cair Ligualidan;;Cair Ligualidan;;;;;;;;;x
c_cumberland_adj_breton;Cair Ligualidan;Cair Ligualidan;Cair Ligualidan;;Cair Ligualidan;;;;;;;;;x
c_cumberland_adj_cornish;Cair Ligualidan;Cair Ligualidan;Cair Ligualidan;;Cair Ligualidan;;;;;;;;;x
#;;;;;;;;;;;;;;
c_jersey_adj;Îles d'la Manche;Îles d'la Manche;Îles d'la Manche;;Îles d'la Manche;;;;;;;;;x
#Ireland;;;;;;;;;;;;;;
c_ulster_adj;Antrimian;Antrime;Antrimer;;Antrimiana;;;;;;;;;x
c_breifne_adj;Leitrimian;Leitrimiane;Leitrimer;;Leitrimiana;;;;;;;;;x
c_connacht_adj;Mayish;Mayaise;Mayische;;Mayesa;;;;;;;;;x
c_thomond_adj;Clarish;Clarais;Clarer;;Claresa;;;;;;;;;x
c_desmond_adj;Kerryan;Kerryane;Kerryer;;Kerryana;;;;;;;;;x
c_ormond_adj;Waterfordian;Waterfordienne;Waterforder;;Waterfordiana;;;;;;;;;x
c_leinster_adj;Wexfordian;Wexfordienne;Wexforder;;Wexfordiana;;;;;;;;;x
c_moylurg_adj;Moylurgan;Moylurg;Moylurg;;Moylurg;;;;;;;;;x
c_moylurg_adj_irish;Magh Luirgan;Magh Luirg;Magh Luirg;;Magh Luirg;;;;;;;;;x
c_moylurg_adj_norsegaelic;Magh Luirgan;Magh Luirg;Magh Luirg;;Magh Luirg;;;;;;;;;x
c_moylurg_adj_scottish;Magh Luirgan;Magh Luirg;Magh Luirg;;Magh Luirg;;;;;;;;;x
c_moylurg_adj_cumbric;Magh Luirgan;Magh Luirg;Magh Luirg;;Magh Luirg;;;;;;;;;x
